날짜,팀,선수명,타점,득점,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희번,희비,병살타,타격방해,고의사구,page_id,단타,TB,Outs,타율,출루율,장타율,OPS,순출루율,순장타율,K%,BB%,BB/K,BABIP,SecA,PA/HR,AB/HR,GPA,RC,RC/27,XR,TAVG,연도,home_stadium,FinalPF,wOBA,wRAA,wRC+,stint_id
2026-04-08,한화,페라자,5.0,12.0,50.0,42.0,18.0,8.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3716511,11.0,27.0,25.0,0.4285714285714285,0.52,0.6428571428571429,1.1628571428571428,0.0914285714285714,0.2142857142857143,0.14,0.16,1.1428571428571428,0.5,0.4047619047619047,50.0,42.0,0.3947142857142857,11.637931034482758,12.56896551724138,14.364,1.4,2026,대전,1.019564452032887,0.5234502913529271,6.922460582817964,201.7786626480569,0
2026-04-09,한화,페라자,5.0,12.0,50.0,42.0,18.0,8.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3716511,11.0,27.0,25.0,0.4285714285714285,0.52,0.6428571428571429,1.1628571428571428,0.0914285714285714,0.2142857142857143,0.14,0.16,1.1428571428571428,0.5,0.4047619047619047,50.0,42.0,0.3947142857142857,11.637931034482758,12.56896551724138,14.364,1.4,2026,대전,1.019564452032887,0.5234502913529271,6.922460582817964,201.7786626480569,0
2026-04-10,한화,페라자,5.0,13.0,54.0,46.0,20.0,8.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3716511,13.0,29.0,27.0,0.4347826086956521,0.5185185185185185,0.6304347826086957,1.1489533011272142,0.0837359098228663,0.1956521739130435,0.1296296296296296,0.1481481481481481,1.1428571428571428,0.5,0.3695652173913043,54.0,46.0,0.3909420289855072,12.629032258064516,12.629032258064516,15.544000000000002,1.3703703703703705,2026,대전,1.019564452032887,0.5184571958833698,7.31310318540723,199.51269192682832,0
2026-04-11,한화,페라자,6.0,13.0,58.0,49.0,20.0,8.0,0.0,8.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3716511,13.0,29.0,31.0,0.4081632653061224,0.4827586206896552,0.5918367346938775,1.0745953553835328,0.0745953553835327,0.183673469387755,0.1379310344827586,0.1379310344827586,1.0,0.4634146341463415,0.3469387755102041,58.0,49.0,0.3652005629838142,11.424242424242424,9.950146627565982,15.996,1.1935483870967742,2026,대전,1.019564452032887,0.4827567961794122,6.142890993080807,178.63590160787385,0
2026-04-12,한화,페라자,7.0,13.0,63.0,53.0,21.0,9.0,0.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3716511,14.0,30.0,34.0,0.3962264150943396,0.4761904761904761,0.5660377358490566,1.0422282120395328,0.0799640610961365,0.1698113207547169,0.1428571428571428,0.1428571428571428,1.0,0.4545454545454545,0.3396226415094339,63.0,53.0,0.3557951482479784,11.666666666666666,9.264705882352942,16.918,1.1470588235294117,2026,대전,1.019564452032887,0.4713159093535162,6.149021856762579,173.08251403318042,0
2026-03-28,롯데,레이예스,2.0,1.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3730363,1.0,5.0,3.0,0.4,0.4,1.0,1.4,0.0,0.6,0.2,0.0,0.0,0.3333333333333333,0.6,5.0,5.0,0.43,2.0,18.0,2.022,1.6666666666666667,2026,사직,1.0488000917921212,0.5864662831838359,0.9187445922561112,218.37311150499232,0
2026-03-29,롯데,레이예스,5.0,2.0,10.0,7.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3730363,1.0,9.0,4.0,0.4285714285714285,0.6,1.2857142857142858,1.8857142857142857,0.1714285714285714,0.8571428571428572,0.2,0.3,1.5,0.3333333333333333,1.2857142857142858,5.0,3.5,0.5914285714285714,4.153846153846154,28.03846153846154,4.384,3.0,2026,사직,1.0488000917921212,0.702155717565695,3.067763862128024,292.636787174723,0
2026-03-30,롯데,레이예스,5.0,2.0,10.0,7.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3730363,1.0,9.0,4.0,0.4285714285714285,0.6,1.2857142857142858,1.8857142857142857,0.1714285714285714,0.8571428571428572,0.2,0.3,1.5,0.3333333333333333,1.2857142857142858,5.0,3.5,0.5914285714285714,4.153846153846154,28.03846153846154,4.384,3.0,2026,사직,1.0488000917921212,0.702155717565695,3.067763862128024,292.636787174723,0
2026-03-31,롯데,레이예스,5.0,2.0,15.0,12.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3730363,1.0,9.0,9.0,0.25,0.4,0.75,1.15,0.15,0.5,0.2,0.2,1.0,0.1428571428571428,0.75,7.5,6.0,0.3675,3.0,9.0,4.646000000000001,1.3333333333333333,2026,사직,1.0488000917921212,0.4756710511706538,1.4469958602910191,160.9778564621413,0
2026-04-01,롯데,레이예스,6.0,3.0,20.0,16.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3730363,1.0,13.0,12.0,0.25,0.4,0.8125,1.2125,0.15,0.5625,0.2,0.2,1.0,0.1111111111111111,0.8125,6.666666666666667,5.333333333333333,0.383125,4.333333333333333,9.749999999999998,6.508,1.4166666666666667,2026,사직,1.0488000917921212,0.4866689493314623,2.1200166975881283,164.78357452168962,0
2026-04-02,롯데,레이예스,7.0,4.0,24.0,20.0,5.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3730363,2.0,14.0,15.0,0.25,0.375,0.7,1.075,0.125,0.4499999999999999,0.1666666666666666,0.1666666666666666,1.0,0.1538461538461538,0.65,8.0,6.666666666666667,0.34375,4.5,8.1,7.278,1.2,2026,사직,1.0488000917921212,0.4472320618056247,1.7669220315130094,144.0595780718293,0
2026-04-03,롯데,레이예스,7.0,4.0,27.0,22.0,5.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3730363,2.0,14.0,18.0,0.2272727272727272,0.3703703703703703,0.6363636363636364,1.0067340067340067,0.143097643097643,0.409090909090909,0.1851851851851851,0.1851851851851851,1.0,0.1428571428571428,0.6363636363636364,9.0,7.333333333333333,0.3257575757575757,3.9375,5.90625,7.240000000000001,1.0555555555555556,2026,사직,1.0488000917921212,0.4285179707731492,1.47440572429592,132.20828905041333,0
2026-04-04,롯데,레이예스,7.0,5.0,32.0,25.0,5.0,7.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,2.0,14.0,21.0,0.2,0.375,0.56,0.935,0.175,0.36,0.15625,0.21875,1.4,0.1176470588235294,0.64,10.666666666666666,8.333333333333334,0.30875,3.948717948717949,5.076923076923077,8.100000000000001,1.0,2026,사직,1.0488000917921212,0.39862563315442,0.864029249799801,113.74419273053508,0
2026-04-05,롯데,레이예스,7.0,5.0,37.0,30.0,8.0,7.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,4.0,18.0,23.0,0.2666666666666666,0.4054054054054054,0.6,1.0054054054054054,0.1387387387387387,0.3333333333333333,0.1351351351351351,0.1891891891891892,1.4,0.2272727272727272,0.5666666666666667,12.333333333333334,10.0,0.3324324324324325,5.727272727272728,6.723320158102768,10.0,1.0869565217391304,2026,사직,1.0488000917921212,0.4349440506826155,2.290965028926173,140.0139540531759,0
2026-04-06,롯데,레이예스,7.0,5.0,37.0,30.0,8.0,7.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,4.0,18.0,23.0,0.2666666666666666,0.4054054054054054,0.6,1.0054054054054054,0.1387387387387387,0.3333333333333333,0.1351351351351351,0.1891891891891892,1.4,0.2272727272727272,0.5666666666666667,12.333333333333334,10.0,0.3324324324324325,5.727272727272728,6.723320158102768,10.0,1.0869565217391304,2026,사직,1.0488000917921212,0.4349440506826155,2.290965028926173,140.0139540531759,0
2026-04-07,롯데,레이예스,7.0,5.0,42.0,34.0,9.0,7.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,5.0,19.0,26.0,0.2647058823529412,0.4047619047619047,0.5588235294117647,0.9635854341736696,0.1400560224089636,0.2941176470588235,0.1428571428571428,0.1666666666666666,1.1666666666666667,0.24,0.5,14.0,11.333333333333334,0.3218487394957983,6.08,6.313846153846153,10.922,1.0384615384615383,2026,사직,1.0488000917921212,0.4276179156079738,2.4235122347455227,138.28535033111814,0
2026-04-08,롯데,레이예스,8.0,5.0,47.0,38.0,12.0,8.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,8.0,22.0,27.0,0.3157894736842105,0.4468085106382978,0.5789473684210527,1.0257558790593504,0.1310190369540873,0.2631578947368421,0.1276595744680851,0.1702127659574468,1.3333333333333333,0.3103448275862069,0.4736842105263157,15.666666666666666,12.666666666666666,0.3458006718924972,7.857142857142857,7.857142857142857,12.852,1.148148148148148,2026,사직,1.0488000917921212,0.4587826961401614,3.93466368303084,157.8456211870023,0
2026-04-09,롯데,레이예스,8.0,5.0,47.0,38.0,12.0,8.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3730363,8.0,22.0,27.0,0.3157894736842105,0.4468085106382978,0.5789473684210527,1.0257558790593504,0.1310190369540873,0.2631578947368421,0.1276595744680851,0.1702127659574468,1.3333333333333333,0.3103448275862069,0.4736842105263157,15.666666666666666,12.666666666666666,0.3458006718924972,7.857142857142857,7.857142857142857,12.852,1.148148148148148,2026,사직,1.0488000917921212,0.4587826961401614,3.93466368303084,157.8456211870023,0
2026-04-10,롯데,레이예스,9.0,6.0,51.0,42.0,14.0,8.0,1.0,7.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3730363,9.0,27.0,29.0,0.3333333333333333,0.4509803921568627,0.6428571428571429,1.0938375350140055,0.1176470588235294,0.3095238095238096,0.1372549019607843,0.1568627450980392,1.1428571428571428,0.3225806451612903,0.5,12.75,10.5,0.363655462184874,9.9,9.217241379310344,14.784000000000002,1.2413793103448276,2026,사직,1.0488000917921212,0.480202526867659,5.253397504800026,172.2984516592524,0
2026-04-11,롯데,레이예스,9.0,7.0,56.0,47.0,17.0,8.0,1.0,8.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3730363,11.0,31.0,31.0,0.3617021276595745,0.4642857142857143,0.6595744680851063,1.1238601823708207,0.1025835866261398,0.2978723404255318,0.1428571428571428,0.1428571428571428,1.0,0.3714285714285714,0.4680851063829787,14.0,11.75,0.373822188449848,11.923076923076923,10.384615384615383,16.496,1.2903225806451613,2026,사직,1.0488000917921212,0.4960032640197513,6.551463260356544,184.1423850114585,0
2026-04-12,롯데,레이예스,9.0,7.0,60.0,51.0,18.0,8.0,1.0,10.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3730363,12.0,32.0,34.0,0.3529411764705882,0.45,0.6274509803921569,1.0774509803921568,0.0970588235294117,0.2745098039215686,0.1666666666666666,0.1333333333333333,0.8,0.3783783783783784,0.4313725490196078,15.0,12.75,0.3593627450980392,12.057971014492754,9.575447570332482,16.89,1.2058823529411764,2026,사직,1.0488000917921212,0.4787803035512671,6.227873468139589,174.92126847135154,0
2026-03-28,NC,데이비슨,2.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,0.0,2.0,2.0,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.1666666666666666,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3916666666666666,0.8,10.8,1.24,1.5,2026,창원,1.0100284809306723,0.5292018489285029,0.5315060566731563,188.1266291028928,0
2026-03-29,NC,데이비슨,3.0,0.0,8.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,0.0,4.0,4.0,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.1666666666666666,0.3333333333333333,0.125,0.25,2.0,0.4,0.6666666666666666,0.0,0.0,0.3916666666666666,1.6,10.8,2.2920000000000003,1.5,2026,창원,1.0100284809306723,0.5116015362580919,1.0227638621280235,181.3099742724285,0
2026-03-30,NC,데이비슨,3.0,0.0,8.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,0.0,4.0,4.0,0.3333333333333333,0.5,0.6666666666666666,1.1666666666666663,0.1666666666666666,0.3333333333333333,0.125,0.25,2.0,0.4,0.6666666666666666,0.0,0.0,0.3916666666666666,1.6,10.8,2.2920000000000003,1.5,2026,창원,1.0100284809306723,0.5116015362580919,1.0227638621280235,181.3099742724285,0
2026-03-31,NC,데이비슨,3.0,1.0,12.0,10.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,1.0,5.0,7.0,0.3,0.4166666666666667,0.5,0.9166666666666669,0.1166666666666667,0.2,0.1666666666666666,0.1666666666666666,1.0,0.375,0.4,0.0,0.0,0.3125,1.7857142857142858,6.887755102040816,2.874,1.0,2026,창원,1.0100284809306723,0.4224974504315675,0.584793076522645,132.26713639558594,0
2026-04-01,NC,데이비슨,3.0,1.0,17.0,14.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,2.0,6.0,10.0,0.2857142857142857,0.4117647058823529,0.4285714285714285,0.8403361344537814,0.1260504201680672,0.1428571428571428,0.2352941176470588,0.1764705882352941,0.75,0.4,0.3571428571428571,0.0,0.0,0.292436974789916,2.1,5.67,3.608,0.9,2026,창원,1.0100284809306723,0.3993481629271604,0.4296598639455791,115.60725742774034,0
2026-04-02,NC,데이비슨,4.0,2.0,21.0,17.0,5.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747555,3.0,7.0,12.0,0.2941176470588235,0.4285714285714285,0.4117647058823529,0.8403361344537814,0.134453781512605,0.1176470588235293,0.238095238095238,0.1904761904761904,0.8,0.4166666666666667,0.3529411764705882,0.0,0.0,0.295798319327731,2.52,5.670000000000001,4.44,0.9166666666666666,2026,창원,1.0100284809306723,0.4054325040947744,0.7493759485637023,122.71824038863484,0
2026-04-03,NC,데이비슨,4.0,2.0,25.0,21.0,6.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3747555,4.0,8.0,16.0,0.2857142857142857,0.4,0.3809523809523809,0.780952380952381,0.1142857142857143,0.0952380952380952,0.2,0.16,0.8,0.375,0.2857142857142857,0.0,0.0,0.2752380952380953,2.4827586206896552,4.189655172413794,4.839999999999999,0.75,2026,창원,1.0100284809306723,0.3791451379646545,0.2574388330958644,105.99102442468237,0
2026-04-04,NC,데이비슨,5.0,3.0,30.0,26.0,8.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,5.0,13.0,19.0,0.3076923076923077,0.4,0.5,0.9,0.0923076923076923,0.1923076923076923,0.2333333333333333,0.1333333333333333,0.5714285714285714,0.3888888888888889,0.3461538461538461,30.0,26.0,0.305,4.205882352941177,5.976780185758514,6.674,0.8947368421052632,2026,창원,1.0100284809306723,0.4118035945445309,1.163434418346456,125.74690992240645,0
2026-04-05,NC,데이비슨,5.0,3.0,34.0,30.0,9.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,6.0,14.0,22.0,0.3,0.3823529411764705,0.4666666666666667,0.8490196078431372,0.0823529411764705,0.1666666666666666,0.2058823529411764,0.1176470588235294,0.5714285714285714,0.3636363636363636,0.3,34.0,30.0,0.2887254901960784,4.421052631578948,5.425837320574163,7.444,0.8181818181818182,2026,창원,1.0100284809306723,0.3925666996535635,0.8595097710328796,117.32633510295152,0
2026-04-06,NC,데이비슨,5.0,3.0,34.0,30.0,9.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,6.0,14.0,22.0,0.3,0.3823529411764705,0.4666666666666667,0.8490196078431372,0.0823529411764705,0.1666666666666666,0.2058823529411764,0.1176470588235294,0.5714285714285714,0.3636363636363636,0.3,34.0,30.0,0.2887254901960784,4.421052631578948,5.425837320574163,7.444,0.8181818181818182,2026,창원,1.0100284809306723,0.3925666996535635,0.8595097710328796,117.32633510295152,0
2026-04-07,NC,데이비슨,5.0,3.0,38.0,33.0,9.0,5.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,6.0,14.0,25.0,0.2727272727272727,0.3684210526315789,0.4242424242424242,0.7926634768740032,0.0956937799043062,0.1515151515151515,0.2368421052631578,0.131578947368421,0.5555555555555556,0.3478260869565217,0.303030303030303,38.0,33.0,0.2718500797448165,4.232558139534884,4.571162790697675,7.678,0.76,2026,창원,1.0100284809306723,0.3732909776979496,0.4533835027854329,107.9224258148055,0
2026-04-08,NC,데이비슨,5.0,3.0,42.0,37.0,9.0,5.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,6.0,14.0,29.0,0.2432432432432432,0.3333333333333333,0.3783783783783784,0.7117117117117118,0.09009009009009,0.1351351351351351,0.2619047619047619,0.119047619047619,0.4545454545454545,0.32,0.2702702702702703,42.0,37.0,0.2445945945945946,3.872340425531915,3.605282465150404,7.662,0.6551724137931034,2026,창원,1.0100284809306723,0.3369515826398726,-0.8147337630381646,84.46259825609437,0
2026-04-09,NC,데이비슨,5.0,3.0,42.0,37.0,9.0,5.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3747555,6.0,14.0,29.0,0.2432432432432432,0.3333333333333333,0.3783783783783784,0.7117117117117118,0.09009009009009,0.1351351351351351,0.2619047619047619,0.119047619047619,0.4545454545454545,0.32,0.2702702702702703,42.0,37.0,0.2445945945945946,3.872340425531915,3.605282465150404,7.662,0.6551724137931034,2026,창원,1.0100284809306723,0.3369515826398726,-0.8147337630381646,84.46259825609437,0
2026-04-10,NC,데이비슨,6.0,4.0,47.0,41.0,11.0,5.0,1.0,11.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3747555,7.0,19.0,31.0,0.2682926829268293,0.3617021276595745,0.4634146341463415,0.825116761805916,0.0934094447327452,0.1951219512195122,0.2340425531914893,0.1063829787234042,0.4545454545454545,0.3214285714285714,0.3170731707317073,23.5,20.5,0.2786196159833939,5.735849056603773,4.995739500912964,10.122000000000002,0.8064516129032258,2026,창원,1.0100284809306723,0.3801586384085957,0.8564651742021914,112.65045955378898,0
2026-04-11,NC,데이비슨,6.0,5.0,52.0,45.0,11.0,5.0,2.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3747555,7.0,19.0,35.0,0.2444444444444444,0.3461538461538461,0.4222222222222222,0.7683760683760683,0.1017094017094017,0.1777777777777777,0.2307692307692307,0.0961538461538461,0.4166666666666667,0.2903225806451613,0.2888888888888888,26.0,22.5,0.2613247863247863,5.47457627118644,4.223244552058111,10.634,0.7428571428571429,2026,창원,1.0100284809306723,0.3595823523347661,0.1506261653063165,101.20132686198616,0
2026-04-12,NC,데이비슨,6.0,5.0,54.0,46.0,11.0,5.0,3.0,12.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3747555,7.0,19.0,36.0,0.2391304347826087,0.3518518518518518,0.4130434782608695,0.7648953301127215,0.1127214170692431,0.1739130434782608,0.2222222222222222,0.0925925925925925,0.4166666666666667,0.28125,0.2826086956521739,27.0,23.0,0.2615942028985507,5.516129032258065,4.137096774193548,11.064,0.75,2026,창원,1.0100284809306723,0.3609923586405788,0.3267486601124948,103.64916973202553,0
2026-03-31,LG,최원영,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2835734252102122,0.82171568627451,665.8616804445737,0
2026-04-01,LG,최원영,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.273489618140152,0.833404452690167,652.5862697521845,0
2026-04-02,LG,최원영,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2790005699446023,0.8285329341317366,655.6361174272794,0
2026-04-03,LG,최원영,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2843686735500892,0.8226980661260138,663.6326553461125,0
2026-04-04,LG,최원영,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2848632139597258,0.8192391884676988,669.9541436648366,0
2026-04-05,LG,최원영,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2959737415226755,0.8063402061855671,689.5155074069712,0
2026-04-06,LG,최원영,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.95,2.0,0.0,0.72,0.0,2026,잠실,0.9512583942824044,1.2959737415226755,0.8063402061855671,689.5155074069712,0
2026-04-07,LG,최원영,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,1.0,0.5,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.475,1.0,27.0,0.8099999999999999,2.0,2026,잠실,0.9512583942824044,0.6538817902430267,0.4966689881568252,290.64454687522374,0
2026-04-08,LG,최원영,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3166666666666666,0.6666666666666666,9.0,0.8999999999999999,1.0,2026,잠실,0.9512583942824044,0.4346830059150901,0.1899567011927979,152.3167778549608,0
2026-04-09,LG,최원영,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3166666666666666,0.6666666666666666,9.0,0.8999999999999999,1.0,2026,잠실,0.9512583942824044,0.4346830059150901,0.1899567011927979,152.3167778549608,0
2026-04-10,LG,최원영,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3166666666666666,0.6666666666666666,9.0,0.8999999999999999,1.0,2026,잠실,0.9512583942824044,0.4336884984215248,0.1907643449468127,152.5174761043859,0
2026-04-11,LG,최원영,1.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3166666666666666,0.6666666666666666,9.0,0.8999999999999999,1.0,2026,잠실,0.9512583942824044,0.4353656852710747,0.1988310242464183,155.30682140926257,0
2026-04-12,LG,최원영,1.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806394,0.0,2.0,4.0,0.2,0.2,0.4,0.6000000000000001,0.0,0.2,0.2,0.0,0.0,0.25,0.2,0.0,0.0,0.19,0.4,2.7,0.892,0.5,2026,잠실,0.9512583942824044,0.2616305103797038,-0.3820254437078593,46.132854425054745,0
2026-03-28,한화,황영묵,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.43,1.0,2026,대전,1.019564452032887,0.4011593573584825,0.038253028336578,110.87303199267132,0
2026-03-29,한화,황영묵,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.43,1.0,2026,대전,1.019564452032887,0.3904623830643312,0.0281909655320059,107.11887716220704,0
2026-03-30,한화,황영묵,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.43,1.0,2026,대전,1.019564452032887,0.3904623830643312,0.0281909655320059,107.11887716220704,0
2026-03-31,한화,황영묵,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.43,1.0,2026,대전,1.019564452032887,0.3883596617799516,0.0361749212959521,110.39191306611332,0
2026-04-01,한화,황영묵,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836247,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.225,0.0,0.0,0.43,1.0,2026,대전,1.019564452032887,0.390661757280051,0.0344873222016079,109.3760620337766,0
