연도,날짜,gameId,팀,선수명,타순,포지션,타석,타수,안타,볼넷,사구,삼진,2루타,3루타,홈런,희생번트,희생플라이,병살타,타격방해,고의사구,page_id,득점,타점,포지션복사
2026,2026-04-07,20260407HHSK0,한화,최재훈,8,C,4,3,0,0,0,0,0,0,0,1,0,0,0,0,450681,0,0,포
2026,2026-04-07,20260407HHSK0,한화,심우준,9,SS,4,4,2,0,0,1,0,0,0,0,0,0,0,0,1501462,0,0,유
2026,2026-04-07,20260407HHSK0,SSG,박성한,1,SS,4,3,1,1,0,1,1,0,0,0,0,0,0,0,1838428,1,0,유
2026,2026-04-07,20260407HHSK0,SSG,에레디아,2,LF,4,4,1,0,0,2,0,0,0,0,0,0,0,0,3329386,0,0,좌
2026,2026-04-07,20260407HHSK0,SSG,최정,3,3B,4,4,1,0,0,1,0,0,1,0,0,0,0,0,74405,1,2,三
2026,2026-04-07,20260407HHSK0,SSG,김재환,4,DH,4,2,0,2,0,1,0,0,0,0,0,0,0,0,450679,0,0,지
2026,2026-04-07,20260407HHSK0,SSG,고명준,5,1B,4,4,1,0,0,3,1,0,0,0,0,0,0,0,2966322,0,0,一
2026,2026-04-07,20260407HHSK0,SSG,최지훈,6,CF,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2698101,0,0,중
2026,2026-04-07,20260407HHSK0,SSG,안상현,7,2B,3,3,0,0,0,3,0,0,0,0,0,0,0,0,2020561,0,0,二
2026,2026-04-07,20260407HHSK0,SSG,한유섬,7,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,792323,0,0,타
2026,2026-04-07,20260407HHSK0,SSG,김성욱,8,RF,3,2,0,1,0,2,0,0,0,0,0,0,0,0,678893,0,0,우
2026,2026-04-07,20260407HHSK0,SSG,이지영,9,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,289476,0,0,포
2026,2026-04-07,20260407KTLT0,KT,최원준,1,CF,6,5,0,1,0,2,0,0,0,0,0,0,0,0,1631314,1,0,중
2026,2026-04-07,20260407KTLT0,KT,김현수,2,1B,5,4,2,1,0,0,0,0,0,0,0,0,0,0,203566,1,0,一
2026,2026-04-07,20260407KTLT0,KT,류현인,2,PR→3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611499,0,0,주三
2026,2026-04-07,20260407KTLT0,KT,안현민,3,RF,5,2,0,2,1,2,0,0,0,0,0,0,0,0,3891049,2,0,우
2026,2026-04-07,20260407KTLT0,KT,장진혁,3,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945252,0,0,우
2026,2026-04-07,20260407KTLT0,KT,힐리어드,4,LF,5,3,0,1,0,1,0,0,0,0,1,0,0,0,10000007,0,1,좌
2026,2026-04-07,20260407KTLT0,KT,장성우,5,DH,5,4,2,1,0,1,1,0,0,0,0,0,0,0,352927,1,2,지
2026,2026-04-07,20260407KTLT0,KT,권동진,5,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852168,1,0,주
2026,2026-04-07,20260407KTLT0,KT,김상수,6,2B,5,5,1,0,0,0,0,0,0,0,0,0,0,0,299583,0,0,二
2026,2026-04-07,20260407KTLT0,KT,오윤석,7,3B→1B,5,5,2,0,0,2,2,0,0,0,0,0,0,0,1627509,1,3,三一
2026,2026-04-07,20260407KTLT0,KT,한승택,8,C,5,3,1,2,0,1,0,0,0,0,0,0,0,0,912207,0,0,포
2026,2026-04-07,20260407KTLT0,KT,이강민,9,SS,5,5,1,0,0,1,0,0,0,0,0,0,0,0,10000008,0,1,유
2026,2026-04-07,20260407KTLT0,롯데,황성빈,1,CF,5,5,2,0,0,2,0,0,0,0,0,0,0,0,3212874,1,0,중
2026,2026-04-07,20260407KTLT0,롯데,레이예스,2,LF,5,4,1,0,1,1,0,0,0,0,0,0,0,0,3730363,0,0,좌
2026,2026-04-07,20260407KTLT0,롯데,장두성,2,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966767,1,0,주
2026,2026-04-07,20260407KTLT0,롯데,노진혁,3,1B,5,4,2,1,0,1,0,0,0,0,0,0,0,0,678900,0,1,一
2026,2026-04-07,20260407KTLT0,롯데,한동희,4,3B,5,5,2,0,0,2,0,0,0,0,0,0,0,0,1797510,1,1,三
2026,2026-04-07,20260407KTLT0,롯데,윤동희,5,RF,4,4,1,0,0,1,1,0,0,0,0,0,0,0,3227755,0,0,우
2026,2026-04-07,20260407KTLT0,롯데,손호영,5,PH,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2699438,0,1,타
2026,2026-04-07,20260407KTLT0,롯데,전준우,6,DH,5,4,1,1,0,1,0,0,0,0,0,0,0,0,247282,0,0,지
2026,2026-04-07,20260407KTLT0,롯데,유강남,7,C,3,3,0,0,0,3,0,0,0,0,0,0,0,0,588862,0,0,포
2026,2026-04-07,20260407KTLT0,롯데,손성빈,7,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2852561,0,0,포
2026,2026-04-07,20260407KTLT0,롯데,전민재,8,SS,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2647420,0,0,유
2026,2026-04-07,20260407KTLT0,롯데,김민성,8,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,319585,0,0,타
2026,2026-04-07,20260407KTLT0,롯데,이호준,8,SS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4070532,0,0,유
2026,2026-04-07,20260407KTLT0,롯데,한태양,9,2B,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3224552,0,0,二
2026,2026-04-07,20260407KTLT0,롯데,박승욱,9,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792296,0,0,二
2026,2026-04-07,20260407LGNC0,LG,홍창기,1,RF,5,4,0,1,0,2,0,0,0,0,0,0,0,0,1607303,0,0,우
2026,2026-04-07,20260407LGNC0,LG,박해민,2,CF,5,5,1,0,0,1,0,0,0,0,0,0,0,0,844422,0,0,중
2026,2026-04-07,20260407LGNC0,LG,오스틴,3,1B,5,4,0,1,0,1,0,0,0,0,0,0,0,0,3333938,1,0,一
2026,2026-04-07,20260407LGNC0,LG,문보경,4,DH,4,2,0,2,0,1,0,0,0,0,0,0,0,1,2966754,1,0,지
2026,2026-04-07,20260407LGNC0,LG,문성주,5,LF,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1983121,0,0,좌
2026,2026-04-07,20260407LGNC0,LG,구본혁,5,PH→3B,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2522898,0,1,타三
2026,2026-04-07,20260407LGNC0,LG,천성호,6,3B,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2717987,0,0,三
2026,2026-04-07,20260407LGNC0,LG,박동원,6,PH→C,2,2,0,0,0,1,0,0,0,0,0,0,0,0,468477,0,0,타포
2026,2026-04-07,20260407LGNC0,LG,오지환,7,SS,4,4,2,0,0,1,0,0,0,0,0,0,0,0,273675,0,1,유
2026,2026-04-07,20260407LGNC0,LG,이주헌,8,C,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3890122,0,0,포
2026,2026-04-07,20260407LGNC0,LG,이재원,8,PH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2600568,0,0,타
2026,2026-04-07,20260407LGNC0,LG,최원영,8,LF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3806394,0,0,좌
2026,2026-04-07,20260407LGNC0,LG,신민재,9,2B,4,3,0,0,0,2,0,0,0,1,0,0,0,0,2484309,0,0,二
2026,2026-04-07,20260407LGNC0,NC,김주원,1,SS,5,5,2,0,0,1,0,0,0,0,0,0,0,0,2852202,0,0,유
2026,2026-04-07,20260407LGNC0,NC,신재인,2,1B,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10000033,0,0,一
2026,2026-04-07,20260407LGNC0,NC,박민우,3,2B,5,5,1,0,0,0,0,0,0,0,0,0,0,0,678905,0,0,二
2026,2026-04-07,20260407LGNC0,NC,데이비슨,4,DH,4,3,0,1,0,2,0,0,0,0,0,0,0,0,3747555,0,0,지
2026,2026-04-07,20260407LGNC0,NC,박건우,5,RF,4,3,0,1,0,1,0,0,0,0,0,0,0,0,373391,0,0,우
2026,2026-04-07,20260407LGNC0,NC,김휘집,6,3B,4,4,3,0,0,1,0,0,0,0,0,0,0,0,2851452,0,0,三
2026,2026-04-07,20260407LGNC0,NC,이우성,7,LF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1116690,0,0,좌
2026,2026-04-07,20260407LGNC0,NC,서호철,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2715863,0,0,타
2026,2026-04-07,20260407LGNC0,NC,천재환,7,PR→LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243743,0,0,주좌
2026,2026-04-07,20260407LGNC0,NC,한석현,7,PH→LF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2715047,0,0,타좌
2026,2026-04-07,20260407LGNC0,NC,김형준,8,C,4,3,1,1,0,2,0,0,0,0,0,0,0,0,1986399,0,0,포
2026,2026-04-07,20260407LGNC0,NC,최정원,9,CF,4,4,1,0,0,1,0,0,0,0,0,0,0,0,2697419,0,0,중
2026,2026-04-07,20260407SSHT0,삼성,김지찬,1,CF,5,5,1,0,0,1,0,0,0,0,0,0,0,0,2697432,1,0,중
2026,2026-04-07,20260407SSHT0,삼성,류지혁,2,2B,5,4,3,1,0,0,1,0,1,0,0,0,0,0,793973,3,2,二
2026,2026-04-07,20260407SSHT0,삼성,최형우,3,DH,5,3,2,2,0,0,1,0,1,0,0,0,0,0,223389,1,4,지
2026,2026-04-07,20260407SSHT0,삼성,디아즈,4,1B,5,5,1,0,0,0,0,0,0,0,0,0,0,0,3869434,1,1,一
2026,2026-04-07,20260407SSHT0,삼성,구자욱,5,LF,5,5,0,0,0,1,0,0,0,0,0,0,0,0,844051,1,0,좌
2026,2026-04-07,20260407SSHT0,삼성,함수호,5,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070424,0,0,좌
2026,2026-04-07,20260407SSHT0,삼성,김영웅,6,3B,4,3,1,1,0,1,0,0,0,0,0,0,0,0,3283321,1,1,三
2026,2026-04-07,20260407SSHT0,삼성,이해승,6,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3227761,0,0,유
2026,2026-04-07,20260407SSHT0,삼성,강민호,7,C,4,4,1,0,0,1,1,0,0,0,0,0,0,0,149157,0,2,포
2026,2026-04-07,20260407SSHT0,삼성,김헌곤,8,RF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,588813,0,0,우
2026,2026-04-07,20260407SSHT0,삼성,김태훈,8,PH→RF,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1501469,0,0,타우
2026,2026-04-07,20260407SSHT0,삼성,이재현,9,SS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3196393,0,0,유
2026,2026-04-07,20260407SSHT0,삼성,양우현,9,PH,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2575182,1,0,타
2026,2026-04-07,20260407SSHT0,삼성,전병우,9,3B,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2034879,1,0,三
2026,2026-04-07,20260407SSHT0,KIA,데일,1,SS,5,4,1,1,0,1,1,0,0,0,0,0,0,0,10000022,1,0,유
2026,2026-04-07,20260407SSHT0,KIA,김호령,2,CF,5,3,2,0,1,1,1,0,0,1,0,0,0,0,1146368,0,1,중
2026,2026-04-07,20260407SSHT0,KIA,정현창,2,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063300,0,0,주
2026,2026-04-07,20260407SSHT0,KIA,김도영,3,3B,5,4,1,1,0,1,1,0,0,0,0,0,0,1,3196494,1,0,三
2026,2026-04-07,20260407SSHT0,KIA,카스트로,4,LF,5,5,1,0,0,1,0,0,0,0,0,0,0,0,10000009,0,2,좌
2026,2026-04-07,20260407SSHT0,KIA,나성범,5,DH,4,4,0,0,0,2,0,0,0,0,0,0,0,0,678785,0,0,지
2026,2026-04-07,20260407SSHT0,KIA,김선빈,6,2B,4,1,0,3,0,0,0,0,0,0,0,0,0,0,222661,0,0,二
2026,2026-04-07,20260407SSHT0,KIA,박상준,7,1B,3,1,0,2,0,1,0,0,0,0,0,0,0,0,10000040,0,0,一
2026,2026-04-07,20260407SSHT0,KIA,김규성,7,PR→1B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2704538,0,0,주一
2026,2026-04-07,20260407SSHT0,KIA,김태군,8,C,3,3,0,0,0,0,0,0,0,0,0,1,0,0,289623,0,0,포
2026,2026-04-07,20260407SSHT0,KIA,한준수,8,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1797505,0,0,포
2026,2026-04-07,20260407SSHT0,KIA,박재현,9,RF,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3977734,1,0,우
2026,2026-04-07,20260407SSHT0,KIA,고종욱,9,PH,1,1,0,0,0,1,0,0,0,0,0,0,0,0,699428,0,0,타
2026,2026-04-07,20260407SSHT0,KIA,박정우,9,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966764,0,0,우
2026,2026-04-08,20260408WOOB0,키움,브룩스,1,1B,5,2,0,2,1,1,0,0,0,0,0,0,0,0,10000012,0,0,一
2026,2026-04-08,20260408WOOB0,키움,안치홍,2,DH,5,3,0,2,0,0,0,0,0,0,0,0,0,0,247494,0,0,지
2026,2026-04-08,20260408WOOB0,키움,이주형,3,CF,5,4,2,1,0,1,0,1,0,0,0,0,0,0,2951426,1,0,중
2026,2026-04-08,20260408WOOB0,키움,최주환,4,3B,4,3,2,1,0,0,0,0,0,0,0,0,0,0,450682,0,1,三
2026,2026-04-08,20260408WOOB0,키움,오선진,4,PR→SS,1,1,0,0,0,1,0,0,0,0,0,0,0,0,308768,1,0,주유
2026,2026-04-08,20260408WOOB0,키움,박찬혁,5,RF,3,3,0,0,0,2,0,0,0,0,0,0,0,0,3196410,0,0,우
2026,2026-04-08,20260408WOOB0,키움,임지열,5,PH→LF,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1004270,0,0,타좌
2026,2026-04-08,20260408WOOB0,키움,박주홍,6,LF,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2622616,0,0,좌
2026,2026-04-08,20260408WOOB0,키움,이형종,6,PH→RF,1,1,1,0,0,0,0,0,1,0,0,0,0,0,424743,1,2,타우
2026,2026-04-08,20260408WOOB0,키움,어준서,7,SS,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3976950,0,0,유
2026,2026-04-08,20260408WOOB0,키움,김지석,7,PH→3B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10000043,0,0,타三
2026,2026-04-08,20260408WOOB0,키움,김재현,8,C,2,2,0,0,0,2,0,0,0,0,0,0,0,0,715619,0,0,포
2026,2026-04-08,20260408WOOB0,키움,김건희,8,PH→C,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3612591,0,0,타포
2026,2026-04-08,20260408WOOB0,키움,박한결,9,2B,4,3,2,1,0,0,1,0,0,0,0,0,0,0,10000014,0,0,二
2026,2026-04-08,20260408WOOB0,두산,박찬호,1,SS,5,3,1,2,0,0,0,0,0,0,0,0,0,0,1138034,2,0,유
2026,2026-04-08,20260408WOOB0,두산,정수빈,2,CF,5,3,0,1,0,0,0,0,0,1,0,0,0,0,323457,0,0,중
2026,2026-04-08,20260408WOOB0,두산,박준순,3,2B,4,4,2,0,0,0,1,0,0,0,0,0,0,0,3988775,1,1,二
2026,2026-04-08,20260408WOOB0,두산,이유찬,3,PR→2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1962778,1,0,주二
2026,2026-04-08,20260408WOOB0,두산,양의지,4,DH,4,2,1,1,0,0,1,0,0,0,1,0,0,0,450095,0,2,지
2026,2026-04-08,20260408WOOB0,두산,오명진,4,PR→DH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2745405,1,0,주지
2026,2026-04-08,20260408WOOB0,두산,카메론,5,RF,4,3,0,0,1,0,0,0,0,0,0,0,0,0,10000010,0,0,우
2026,2026-04-08,20260408WOOB0,두산,조수행,5,PR→RF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1608621,0,0,주우
2026,2026-04-08,20260408WOOB0,두산,김민석,6,LF,4,3,1,1,0,0,0,0,0,0,0,0,0,0,3611562,1,1,좌
2026,2026-04-08,20260408WOOB0,두산,강승호,7,1B,4,4,1,0,0,1,0,0,0,0,0,0,0,0,873434,1,1,一
2026,2026-04-08,20260408WOOB0,두산,윤준호,8,C,4,3,0,0,0,1,0,0,0,0,1,0,0,0,3891756,0,1,포
2026,2026-04-08,20260408WOOB0,두산,박지훈,9,3B,4,2,1,1,1,0,0,0,0,0,0,0,0,0,2736212,0,0,三
2026,2026-04-08,20260408HHSK0,한화,오재원,1,CF,4,4,0,0,0,1,0,0,0,0,0,0,0,0,10000015,1,0,중
2026,2026-04-08,20260408HHSK0,한화,페라자,2,RF,4,3,1,1,0,1,1,0,0,0,0,0,0,0,3716511,0,0,우
2026,2026-04-08,20260408HHSK0,한화,문현빈,3,LF,4,3,1,1,0,0,0,0,0,0,0,0,0,0,3611452,1,0,좌
2026,2026-04-08,20260408HHSK0,한화,노시환,4,3B,4,3,0,1,0,0,0,0,0,0,0,1,0,0,2484601,1,0,三
2026,2026-04-08,20260408HHSK0,한화,강백호,5,DH,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1882039,1,3,지
2026,2026-04-08,20260408HHSK0,한화,채은성,6,1B,4,4,0,0,0,2,0,0,0,0,0,0,0,0,730963,0,0,一
2026,2026-04-08,20260408HHSK0,한화,하주석,7,2B,4,4,1,0,0,1,0,0,0,0,0,0,0,0,675949,0,0,二
2026,2026-04-08,20260408HHSK0,한화,최재훈,8,C,4,4,0,0,0,1,0,0,0,0,0,0,0,0,450681,0,0,포
2026,2026-04-08,20260408HHSK0,한화,심우준,9,SS,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1501462,0,0,유
2026,2026-04-08,20260408HHSK0,SSG,박성한,1,SS,5,3,1,2,0,0,0,1,0,0,0,0,0,0,1838428,0,0,유
2026,2026-04-08,20260408HHSK0,SSG,에레디아,2,LF,5,5,2,0,0,0,0,0,1,0,0,0,0,0,3329386,2,1,좌
2026,2026-04-08,20260408HHSK0,SSG,최정,3,3B,5,5,1,0,0,2,1,0,0,0,0,0,0,0,74405,0,1,三
2026,2026-04-08,20260408HHSK0,SSG,김재환,4,DH,5,3,0,2,0,2,0,0,0,0,0,0,0,0,450679,0,0,지
2026,2026-04-08,20260408HHSK0,SSG,고명준,5,1B,4,4,1,0,0,1,1,0,0,0,0,0,0,0,2966322,0,1,一
2026,2026-04-08,20260408HHSK0,SSG,채현우,5,PR→RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527084,0,0,주우
2026,2026-04-08,20260408HHSK0,SSG,김성욱,5,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,678893,0,0,타
2026,2026-04-08,20260408HHSK0,SSG,한유섬,6,RF,4,3,1,1,0,2,0,0,0,0,0,0,0,0,792323,0,0,우
2026,2026-04-08,20260408HHSK0,SSG,안상현,6,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020561,0,0,주
2026,2026-04-08,20260408HHSK0,SSG,이지영,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289476,0,0,포
2026,2026-04-08,20260408HHSK0,SSG,최지훈,7,CF,4,3,1,0,1,0,1,0,0,0,0,1,0,0,2698101,0,0,중
2026,2026-04-08,20260408HHSK0,SSG,조형우,8,C,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3234622,0,0,포
2026,2026-04-08,20260408HHSK0,SSG,오태곤,8,PH→1B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,510675,0,0,타一
2026,2026-04-08,20260408HHSK0,SSG,정준재,9,2B,4,4,2,0,0,1,0,0,0,0,0,0,0,0,3839080,1,0,二
2026,2026-04-08,20260408KTLT0,KT,최원준,1,RF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1631314,0,0,우
2026,2026-04-08,20260408KTLT0,KT,김현수,2,DH,4,3,0,1,0,0,0,0,0,0,0,0,0,0,203566,0,0,지
2026,2026-04-08,20260408KTLT0,KT,장성우,3,C,4,4,0,0,0,2,0,0,0,0,0,1,0,0,352927,0,0,포
2026,2026-04-08,20260408KTLT0,KT,힐리어드,4,LF,3,3,1,0,0,1,0,0,1,0,0,0,0,0,10000007,1,1,좌
2026,2026-04-08,20260408KTLT0,KT,김상수,5,2B,3,3,0,0,0,0,0,0,0,0,0,0,0,0,299583,0,0,二
2026,2026-04-08,20260408KTLT0,KT,권동진,5,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852168,0,0,三
2026,2026-04-08,20260408KTLT0,KT,오윤석,6,1B,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1627509,0,0,一
2026,2026-04-08,20260408KTLT0,KT,류현인,7,3B→2B,3,3,1,0,0,0,1,0,0,0,0,0,0,0,3611499,0,0,三二
2026,2026-04-08,20260408KTLT0,KT,배정대,8,CF,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1015525,0,0,중
2026,2026-04-08,20260408KTLT0,KT,이강민,9,SS,3,3,0,0,0,3,0,0,0,0,0,0,0,0,10000008,0,0,유
2026,2026-04-08,20260408KTLT0,롯데,레이예스,1,LF,5,4,3,1,0,0,0,0,0,0,0,0,0,0,3730363,0,1,좌
2026,2026-04-08,20260408KTLT0,롯데,윤동희,2,RF,4,4,0,0,0,2,0,0,0,0,0,1,0,0,3227755,0,0,우
2026,2026-04-08,20260408KTLT0,롯데,노진혁,2,PH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,678900,0,0,타
2026,2026-04-08,20260408KTLT0,롯데,장두성,2,RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966767,0,0,우
2026,2026-04-08,20260408KTLT0,롯데,전준우,3,DH,5,5,3,0,0,1,0,0,0,0,0,0,0,0,247282,0,1,지
2026,2026-04-08,20260408KTLT0,롯데,한동희,4,1B,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1797510,2,0,一
2026,2026-04-08,20260408KTLT0,롯데,박승욱,4,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792296,0,0,一
2026,2026-04-08,20260408KTLT0,롯데,김민성,5,3B,4,4,1,0,0,1,0,0,1,0,0,0,0,0,319585,1,2,三
2026,2026-04-08,20260408KTLT0,롯데,손호영,6,2B,4,4,1,0,0,2,1,0,0,0,0,0,0,0,2699438,1,0,二
2026,2026-04-08,20260408KTLT0,롯데,이호준,6,2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070532,0,0,二
2026,2026-04-08,20260408KTLT0,롯데,전민재,7,SS,4,3,1,1,0,0,0,0,0,0,0,0,0,0,2647420,0,0,유
2026,2026-04-08,20260408KTLT0,롯데,손성빈,8,C,4,2,1,1,0,1,0,0,0,0,1,0,0,0,2852561,0,1,포
2026,2026-04-08,20260408KTLT0,롯데,황성빈,9,CF,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3212874,2,0,중
2026,2026-04-08,20260408LGNC0,LG,홍창기,1,RF,5,4,0,1,0,1,0,0,0,0,0,0,0,0,1607303,0,0,우
2026,2026-04-08,20260408LGNC0,LG,박해민,2,CF,5,5,1,0,0,2,0,0,0,0,0,0,0,0,844422,0,0,중
2026,2026-04-08,20260408LGNC0,LG,오스틴,3,1B,5,4,0,1,0,1,0,0,0,0,0,0,0,0,3333938,1,0,一
2026,2026-04-08,20260408LGNC0,LG,문보경,4,DH,4,3,1,1,0,1,1,0,0,0,0,0,0,0,2966754,0,0,지
2026,2026-04-08,20260408LGNC0,LG,최원영,4,PR→DH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3806394,1,0,주지
2026,2026-04-08,20260408LGNC0,LG,천성호,5,3B,4,4,2,0,0,1,1,0,1,0,0,1,0,0,2717987,1,2,三
2026,2026-04-08,20260408LGNC0,LG,구본혁,5,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522898,0,0,三
2026,2026-04-08,20260408LGNC0,LG,오지환,6,SS,4,4,2,0,0,1,0,0,1,0,0,0,0,0,273675,1,2,유
2026,2026-04-08,20260408LGNC0,LG,박동원,7,C,4,3,0,1,0,1,0,0,0,0,0,0,0,0,468477,1,0,포
2026,2026-04-08,20260408LGNC0,LG,이재원,8,LF,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2600568,0,0,좌
2026,2026-04-08,20260408LGNC0,LG,문성주,8,LF,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1983121,0,0,좌
2026,2026-04-08,20260408LGNC0,LG,이영빈,9,2B,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2852445,0,0,二
2026,2026-04-08,20260408LGNC0,LG,신민재,9,2B,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2484309,0,1,二
2026,2026-04-08,20260408LGNC0,NC,김주원,1,SS,5,3,0,2,0,0,0,0,0,0,0,0,0,0,2852202,1,0,유
2026,2026-04-08,20260408LGNC0,NC,박민우,2,2B,5,5,1,0,0,2,0,0,0,0,0,0,0,0,678905,0,1,二
2026,2026-04-08,20260408LGNC0,NC,데이비슨,3,DH,4,4,0,0,0,2,0,0,0,0,0,0,0,0,3747555,0,0,지
2026,2026-04-08,20260408LGNC0,NC,박건우,4,RF,4,4,1,0,0,1,0,0,1,0,0,0,0,0,373391,1,1,우
2026,2026-04-08,20260408LGNC0,NC,김휘집,5,3B,4,4,1,0,0,2,0,0,0,0,0,0,0,0,2851452,0,0,三
2026,2026-04-08,20260408LGNC0,NC,허윤,5,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000023,0,0,주
2026,2026-04-08,20260408LGNC0,NC,김한별,5,3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196401,0,0,三
2026,2026-04-08,20260408LGNC0,NC,이우성,6,LF,4,4,1,0,0,1,0,0,0,0,0,0,0,0,1116690,1,0,좌
2026,2026-04-08,20260408LGNC0,NC,김형준,7,C,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1986399,0,0,포
2026,2026-04-08,20260408LGNC0,NC,신재인,8,1B,2,1,0,1,0,0,0,0,0,0,0,0,0,0,10000033,0,0,一
2026,2026-04-08,20260408LGNC0,NC,최정원,8,CF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2697419,0,0,중
2026,2026-04-08,20260408LGNC0,NC,천재환,9,CF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3243743,0,0,중
2026,2026-04-08,20260408LGNC0,NC,서호철,9,PH→1B,3,3,2,0,0,0,1,0,1,0,0,0,0,0,2715863,1,2,타一
2026,2026-04-08,20260408SSHT0,삼성,김지찬,1,CF,5,5,2,0,0,0,0,0,0,0,0,0,0,0,2697432,1,0,중
2026,2026-04-08,20260408SSHT0,삼성,류지혁,2,2B,4,3,2,1,0,1,1,0,0,0,0,0,0,0,793973,1,2,二
2026,2026-04-08,20260408SSHT0,삼성,양우현,2,2B,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2575182,0,0,二
2026,2026-04-08,20260408SSHT0,삼성,최형우,3,DH,5,4,1,1,0,0,0,0,1,0,0,0,0,0,223389,2,2,지
2026,2026-04-08,20260408SSHT0,삼성,디아즈,4,1B,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3869434,0,0,一
2026,2026-04-08,20260408SSHT0,삼성,함수호,4,RF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4070424,0,0,우
2026,2026-04-08,20260408SSHT0,삼성,구자욱,5,LF,4,4,3,0,0,0,0,0,0,0,0,0,0,0,844051,0,1,좌
2026,2026-04-08,20260408SSHT0,삼성,김헌곤,5,LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,588813,0,0,좌
